15029228,N0Z-560,28/11/2020,316.00
34248357,H4R-733,2/07/2020,316.00
35912665,O2Z-308,15/06/2020,316.00
71832810,T1K-210,19/01/2020,405.14
90467829,K4H-445,22/10/2020,377.32
38862473,I4B-541,7/08/2020,238.70
35671623,K0T-350,9/08/2020,948.00
27185429,S9I-160,13/06/2020,316.00
82031355,Z5D-724,3/01/2020,1975.00
73972114,J2M-606,9/12/2020,316.00
29833157,I9F-484,20/05/2020,151.86
79766395,T3R-184,27/10/2020,368.31
35671623,P2Q-870,5/09/2020,207.90
66849703,J2F-853,24/07/2020,345.30
19963454,D9A-711,21/08/2020,474.00
88167677,Y4Y-028,18/06/2020,549.50
53853385,R6P-267,7/02/2020,316.00
69252518,P7I-760,22/06/2020,347.60
87495937,L2H-207,15/10/2020,316.00
31205866,U6A-456,17/02/2020,316.00
48450395,G1P-591,22/02/2020,207.90
44188994,M0X-657,26/06/2020,151.86
37080813,O9W-355,13/05/2020,158.00
32244565,J1E-736,21/07/2020,316.00
81485316,J5T-691,17/04/2020,474.00
30046639,P6I-223,29/06/2020,317.71
34976629,I0Y-720,6/01/2020,711.00
48450395,G1P-591,29/12/2020,474.00
66849703,J2F-853,20/10/2020,335.24
81528434,B3U-020,26/01/2020,948.00
29989682,B1J-773,5/03/2020,474.00
88167677,O0C-616,9/04/2020,377.32
68303148,H1W-140,19/04/2020,316.00
64178096,G3B-505,23/10/2020,948.00
60784914,P4Y-758,24/02/2020,948.00
44188994,R2L-600,4/08/2020,3950.00
44188994,R2L-600,19/10/2020,948.00
28820944,H2K-127,8/06/2020,316.00
81799482,E3U-768,30/08/2020,377.32
68310808,K2N-341,7/04/2020,335.24
54141214,J7Y-327,14/03/2020,316.00
96693273,C0G-556,22/02/2020,316.00
67185679,I2P-193,15/03/2020,462.66
89314225,C3A-423,20/06/2020,403.30
47528229,G8O-154,27/11/2020,138.05
50200823,H1E-399,25/06/2020,316.00
49927087,X3E-271,15/07/2020,349.48
24859596,B8B-326,2/11/2020,488.22
82031355,H6X-124,26/03/2020,228.69
29833157,S2N-896,5/06/2020,384.10
97849227,I0K-077,29/06/2020,384.10
19963454,H8A-390,6/10/2020,474.00
82870470,K0H-387,7/07/2020,316.00
29989682,B1J-773,17/09/2020,251.56
29833157,I5K-310,1/02/2020,488.22
79766395,T3R-184,8/05/2020,189.00
71578206,Y9F-491,2/08/2020,740.63
48450395,G1P-591,22/04/2020,331.80
97849227,I0K-077,24/02/2020,474.00
87495937,M5G-669,15/02/2020,316.00
63736112,K0D-676,4/03/2020,345.30
34976629,J8B-303,7/07/2020,474.00
19963454,D9A-711,22/09/2020,276.71
60784914,P4Y-758,10/11/2020,316.00
19963454,D9A-711,24/01/2020,517.95
73357516,P1T-781,13/10/2020,517.95
79766395,N6D-256,22/01/2020,474.00
73972114,A2F-518,10/11/2020,348.39
73357516,J2K-636,26/12/2020,217.00
19963454,X9O-440,26/06/2020,316.00
35671623,V4E-749,21/05/2020,1975.00
28820944,H2K-127,24/09/2020,405.14
29989682,B1J-773,23/11/2020,474.00
45043076,S7E-946,6/12/2020,251.56
77367073,H9A-097,8/05/2020,474.00
77367073,N7K-403,30/05/2020,368.31
79766395,H7P-047,4/03/2020,158.00
15029228,J0Q-121,22/04/2020,474.00
16925690,R7N-113,11/04/2020,316.00
15559308,T8F-368,9/10/2020,228.69
73567806,W9Z-281,15/09/2020,316.00
73357516,G0B-604,27/08/2020,316.00
89941095,R8O-904,9/11/2020,592.50
53374153,G6I-762,29/12/2020,474.00
60784914,P4Y-758,13/06/2020,948.00
79641328,X8Q-687,11/01/2020,316.00
79672079,R7U-941,2/09/2020,262.57
27864822,R5C-239,2/08/2020,422.87
85501710,Z4K-431,29/09/2020,316.00
29833157,I9F-484,4/10/2020,1975.00
81528434,D6F-465,19/06/2020,158.00
88167677,O0C-616,4/01/2020,508.92
85501710,Z4K-431,25/02/2020,125.50
90467829,K4H-445,10/10/2020,316.00
88854166,O0K-148,22/09/2020,474.00
88167677,B4C-100,21/08/2020,158.00
52002275,C0S-417,5/02/2020,251.56
96693273,F3R-138,24/07/2020,238.70
60335381,E6T-667,23/10/2020,316.00
53374153,V7L-069,24/08/2020,382.36
12858682,T5L-371,27/02/2020,474.00
30441350,X0F-315,4/02/2020,474.00
35912665,O4X-500,3/11/2020,5925.00
71578206,Y9F-491,1/11/2020,502.87
75348522,E1L-705,14/08/2020,366.33
30441350,M9Z-497,12/09/2020,533.49
15029228,J0Q-121,22/12/2020,316.00
12270502,O1C-880,14/04/2020,316.00
45043076,S7E-946,2/01/2020,217.00
30046639,P6I-223,16/11/2020,158.00
48878256,W6Z-142,4/09/2020,158.00
53853385,O5L-856,22/05/2020,403.30
32090869,L4B-291,3/08/2020,202.12
82870470,K0H-387,13/01/2020,316.00
27864822,S3D-133,21/01/2020,316.00
45043076,R1T-735,23/02/2020,474.00
49927087,X3E-271,12/01/2020,316.00
97849227,I0K-077,27/01/2020,420.60
86429854,M5U-987,26/02/2020,316.00
90467829,X8U-894,16/09/2020,377.32
77763722,A1Q-612,24/06/2020,474.00
21621497,D6W-048,3/05/2020,711.00
73567806,Q9D-870,22/01/2020,1975.00
66849703,B4N-777,14/06/2020,474.00
97849227,I0K-077,7/10/2020,474.00
49927087,M8Q-758,11/05/2020,316.00
86718074,Q6I-941,9/09/2020,422.87
34248357,U0T-459,26/04/2020,251.56
73567806,W9Z-281,23/01/2020,5925.00
43454884,P6Z-734,17/10/2020,334.83
54141214,G2I-709,18/04/2020,925.78
48878256,Z4L-514,23/01/2020,345.30
29989682,W3T-571,27/07/2020,474.00
87282766,S1D-093,27/05/2020,474.00
16477908,I0E-459,14/08/2020,740.63
73567806,A7Y-833,11/07/2020,474.00
71578206,G7Z-721,31/10/2020,474.00
27864822,T9U-338,22/02/2020,382.36
54447051,D5W-773,25/09/2020,316.00
31107104,O3T-110,29/01/2020,138.05
85501710,Z4K-431,22/10/2020,474.00
58992942,V7O-315,4/07/2020,207.90
47844324,F1H-328,28/03/2020,158.00
71832810,T1K-210,7/08/2020,355.66
25518120,F2C-703,6/12/2020,158.00
64532449,J0V-437,3/11/2020,158.00
29833157,S2N-896,29/01/2020,217.00
90467829,K4H-445,17/07/2020,502.87
27864822,R5C-239,16/07/2020,158.00
48878256,F2F-895,12/05/2020,348.39
31107104,E0I-722,15/06/2020,316.00
26522329,W7R-114,5/02/2020,925.78
77763722,W2L-827,17/03/2020,316.00
60784914,A8J-929,27/05/2020,158.00
43454884,G0F-080,19/09/2020,316.00
50201756,X8O-807,22/08/2020,316.00
54447051,D5W-773,31/05/2020,5925.00
81528434,D6F-465,22/01/2020,276.71
68310808,W8F-397,5/10/2020,533.49
63736112,K0D-676,21/04/2020,3950.00
29989682,W1V-221,5/12/2020,202.12
30046639,L8F-459,25/11/2020,474.00
34976629,I0Y-720,10/02/2020,316.00
77367073,W4W-684,16/05/2020,384.43
47844324,F1H-328,3/08/2020,276.71
73357516,J2K-636,6/01/2020,316.00
50200823,R0P-255,20/03/2020,125.50
79672079,R7U-941,6/03/2020,316.00
82031355,Z5D-724,19/09/2020,474.00
24859596,L6D-758,5/05/2020,474.00
30046639,S3F-021,11/05/2020,405.14
16925690,R7N-113,22/07/2020,316.00
19963454,X9O-440,25/02/2020,316.00
48528209,T9L-709,26/05/2020,740.63
19568447,O7W-705,21/10/2020,317.71
49927087,X3E-271,14/03/2020,158.00
48878256,G2R-979,31/08/2020,488.22
58992942,V7O-315,19/12/2020,316.00
47528229,G8O-154,2/03/2020,488.22
64178096,G3B-505,26/03/2020,474.00
79766395,N6D-256,4/04/2020,158.00
96693273,F3R-138,28/10/2020,1975.00
73567806,Q9D-870,2/11/2020,377.32
82031355,H6X-124,20/09/2020,158.00
35297848,O7D-970,26/07/2020,316.00
48878256,F2F-895,7/10/2020,345.30
74325123,V9F-655,15/08/2020,316.00
86718074,L4O-783,4/09/2020,3950.00
89314225,C3A-423,21/02/2020,5925.00
29833157,I5K-310,3/09/2020,403.30
69252518,P7I-760,3/10/2020,316.00
15559308,X6O-905,9/03/2020,948.00
82031355,J0J-790,8/04/2020,325.48
27864822,R5C-239,25/03/2020,158.00
66849703,B4N-777,21/04/2020,347.60
34976629,I0Y-720,16/12/2020,316.00
75945248,K6X-977,17/04/2020,316.00
12270502,P7T-999,20/11/2020,316.00
64532449,K8R-348,5/02/2020,316.00
88167677,B4C-100,31/08/2020,316.00
77763722,Q4P-612,27/01/2020,948.00
87495937,M5G-669,7/01/2020,347.60
12858682,T5L-371,11/03/2020,948.00
69494747,J8D-125,25/09/2020,316.00
90467829,C9H-661,29/11/2020,508.92
90467829,H1R-953,5/02/2020,262.57
71578206,G7Z-721,30/09/2020,474.00
19963454,H8A-390,15/06/2020,384.10
45043076,R1T-735,29/10/2020,474.00
34248357,S5E-231,8/05/2020,517.95
88167677,B4C-100,2/07/2020,474.00
32244565,J1E-736,2/08/2020,167.04
71578206,Y9F-491,24/11/2020,288.83
42956681,E0L-862,25/12/2020,316.00
52002275,C0S-417,8/02/2020,158.00
86718074,L4O-783,27/08/2020,948.00
48528209,T9L-709,23/02/2020,368.31
54447051,U5L-205,29/10/2020,316.00
16136330,E3U-231,14/07/2020,420.60
77763722,D1M-667,23/02/2020,316.00
37080813,O9W-355,30/08/2020,925.78
73818744,U5N-536,17/10/2020,207.90
38862473,S6Y-726,31/03/2020,559.81
82031355,Z5D-724,13/03/2020,316.00
58992942,H8M-598,19/02/2020,474.00
87495937,L2H-207,29/03/2020,276.71
29989682,B1J-773,12/03/2020,474.00
84186239,T6W-978,5/11/2020,549.50
25518120,U1X-768,19/01/2020,316.00
53853385,O5L-856,10/01/2020,948.00
13628871,F3E-797,19/01/2020,316.00
34248357,R7N-062,1/05/2020,517.95
73567806,A7Y-833,21/12/2020,316.00
73972114,J2M-606,28/11/2020,158.00
85501710,N2C-590,5/04/2020,711.00
79672079,R7U-941,7/10/2020,316.00
64532449,V4I-691,17/05/2020,474.00
16477908,W7C-957,29/07/2020,420.60
73972114,D8H-157,24/03/2020,316.00
79672079,Y3Q-331,15/08/2020,316.00
77763722,A1Q-612,21/01/2020,925.78
87495937,Z8C-558,19/05/2020,167.04
27185429,U3F-754,5/06/2020,217.00
73567806,W9Z-281,23/07/2020,474.00
50201756,K5K-595,15/12/2020,316.00
39544560,N4J-043,11/01/2020,502.87
89941095,R8O-904,23/07/2020,316.00
64178096,B7V-643,12/09/2020,502.87
54141214,J7Y-327,9/07/2020,474.00
60784914,C6Q-548,31/05/2020,508.92
63291514,L3W-411,27/12/2020,158.00
32244565,K4F-319,11/12/2020,365.81
30441350,M9Z-497,7/05/2020,349.48
47528229,T8Y-354,18/05/2020,316.00
32244565,K4F-319,5/02/2020,533.49
28820944,H2K-127,2/03/2020,317.71
79641328,B4R-105,17/02/2020,158.00
54141214,G2I-709,20/09/2020,316.00
49927087,G7B-252,8/07/2020,262.57
52003695,H8S-849,30/09/2020,347.60
73818744,U5N-536,19/05/2020,474.00
86718074,L4O-783,17/10/2020,348.39
79672079,Y3Q-331,17/04/2020,202.12
60784914,C6G-842,14/05/2020,948.00
45043076,S7E-946,4/10/2020,217.00
29833157,S2N-896,14/05/2020,316.00
87282766,S1D-093,14/12/2020,316.00
64178096,I0X-469,24/05/2020,316.00
48450395,H6H-085,12/03/2020,474.00
45043076,R1T-735,17/08/2020,189.00
15559308,X6O-905,21/06/2020,403.30
24859596,A8P-118,26/02/2020,316.00
32244565,K4F-319,24/01/2020,474.00
67185679,S7F-983,10/03/2020,316.00
48528209,T9L-709,11/03/2020,228.69
29989682,B1J-773,2/01/2020,158.00
80310768,O2F-523,20/03/2020,222.33
26522329,W7R-114,6/04/2020,740.63
26522329,W7R-114,9/06/2020,316.00
13628871,F3E-797,19/03/2020,1975.00
37080813,P7E-145,8/06/2020,488.22
34248357,H4R-733,22/07/2020,474.00
89941095,P6T-244,1/06/2020,517.95
86429854,M5U-987,8/11/2020,5925.00
30046639,S3F-021,4/02/2020,316.00
64532449,K8R-348,24/10/2020,331.80
27864822,S3D-133,18/01/2020,138.05
60784914,P4Y-758,7/12/2020,316.00
52003695,H8S-849,17/03/2020,422.87
19963454,X9O-440,24/09/2020,474.00
88167677,B4C-100,4/06/2020,251.56
86429854,M5U-987,5/07/2020,382.36
16925690,F3F-478,27/11/2020,348.39
86429854,K1F-766,1/05/2020,474.00
34248357,S5E-231,29/02/2020,138.05
34248357,H4R-733,25/05/2020,474.00
29833157,I5K-310,17/03/2020,474.00
79641328,L0L-653,8/04/2020,158.00
12270502,Y5F-449,25/03/2020,474.00
39544560,Y0K-784,7/07/2020,474.00
86429854,K1F-766,10/04/2020,948.00
73818744,U5N-536,6/06/2020,474.00
31107104,O3T-110,26/05/2020,316.00
34976629,J8B-303,29/09/2020,158.00
15029228,C0P-895,10/07/2020,316.00
77763722,W2L-827,1/11/2020,948.00
70414420,U5T-348,24/11/2020,316.00
71578206,G7Z-721,30/08/2020,533.49
75348522,E1L-705,22/11/2020,316.00
43454884,P6Z-734,6/08/2020,474.00
54141214,Y9G-536,20/01/2020,474.00
35297848,O7D-970,12/11/2020,474.00
26522329,W7R-114,27/08/2020,316.00
38862473,I4B-541,1/06/2020,365.81
53374153,R2T-476,18/11/2020,316.00
45043076,R1T-735,24/04/2020,474.00
96693273,B9X-420,26/05/2020,228.69
16136330,E3U-231,17/09/2020,365.81
99950484,Y6I-680,6/05/2020,348.39
79766395,N6D-256,14/07/2020,316.00
96693273,C0G-556,24/12/2020,488.22
79766395,N6D-256,15/05/2020,474.00
16925690,R7N-113,14/02/2020,316.00
52003695,H8S-849,21/09/2020,316.00
77367073,N7K-403,10/01/2020,316.00
58992942,V7O-315,28/07/2020,474.00
86429854,K1F-766,26/04/2020,158.00
54141214,G2I-709,28/03/2020,549.50
48450395,Q5S-871,13/05/2020,207.90
53853385,T9X-217,11/12/2020,207.90
32244565,M8W-853,19/11/2020,316.00
73567806,E2D-493,24/01/2020,948.00
15029228,J0Q-121,27/11/2020,405.14
12858682,T5L-371,22/04/2020,474.00
77367073,C2S-070,7/12/2020,316.00
64178096,I0X-469,16/06/2020,711.00
80457845,W0C-131,12/02/2020,316.00
68310808,I3A-223,16/10/2020,304.39
79641328,X8Q-687,4/01/2020,925.78
30441350,X0F-315,8/03/2020,474.00
81485316,J5T-691,8/01/2020,474.00
53853385,O5L-856,29/07/2020,368.31
29989682,W1V-221,17/10/2020,349.48
15559308,S3L-803,13/08/2020,316.00
49428502,C0A-114,9/04/2020,382.36
67185679,S7F-983,19/09/2020,533.49
13219606,M2Q-712,13/08/2020,334.83
67185679,S7F-983,21/04/2020,222.33
84186239,T6W-978,23/12/2020,316.00
35683701,D5W-953,16/05/2020,316.00
32244565,J1E-736,24/05/2020,316.00
79672079,O3H-954,15/01/2020,316.00
48878256,G2R-979,30/09/2020,316.00
38862473,S6Y-726,22/12/2020,422.87
99950484,Y6I-680,26/05/2020,316.00
53853385,T9X-217,18/08/2020,1975.00
73567806,Q9D-870,14/04/2020,559.81
36079131,I0W-872,13/10/2020,158.00
89314225,C3A-423,2/12/2020,316.00
82870470,K0H-387,23/09/2020,474.00
35671623,V4E-749,3/04/2020,183.74
32244565,J1E-736,21/10/2020,533.49
64532449,V4I-691,3/08/2020,3950.00
63736112,K0D-676,12/11/2020,508.92
99950484,Y9W-731,22/12/2020,316.00
34976629,I0Y-720,3/04/2020,316.00
67185679,F1F-571,30/04/2020,348.39
34248357,U0T-459,21/02/2020,316.00
99950484,X0R-946,11/07/2020,474.00
15559308,S3L-803,21/08/2020,1975.00
97849227,I0K-077,14/07/2020,5925.00
87495937,L2H-207,25/08/2020,474.00
50200823,H1E-399,29/10/2020,316.00
35671623,V4E-749,22/02/2020,474.00
96693273,A6K-820,15/08/2020,422.87
34248357,H4R-733,14/02/2020,304.39
49927087,M8Q-758,22/04/2020,474.00
37080813,O9W-355,10/02/2020,316.00
26522329,U5W-825,13/05/2020,189.00
87282766,S1D-093,5/10/2020,316.00
50201756,X8O-807,28/06/2020,377.32
28820944,H2K-127,15/05/2020,474.00
69494747,J8D-125,8/08/2020,189.00
77367073,N7K-403,20/02/2020,474.00
39544560,Y0K-784,19/07/2020,5925.00
81528434,D6F-465,1/04/2020,276.71
96693273,F3R-138,30/04/2020,207.90
73818744,U5N-536,21/08/2020,158.00
67185679,S7F-983,28/02/2020,549.50
60335381,E6T-667,25/07/2020,222.33
73972114,A2F-518,15/02/2020,316.00
87282766,S1D-093,11/05/2020,158.00
35912665,A6E-125,15/07/2020,202.12
88167677,Y4Y-028,21/09/2020,474.00
54447051,D5W-773,25/06/2020,316.00
13628871,F3E-797,13/01/2020,1975.00
49927087,M8Q-758,9/08/2020,3950.00
54665716,D2V-055,22/02/2020,316.00
79672079,Y3Q-331,7/10/2020,462.66
53853385,O5L-856,15/01/2020,948.00
70414420,U5T-348,9/11/2020,474.00
32244565,W9L-468,6/02/2020,382.36
32244565,J1E-736,13/11/2020,533.49
77763722,A1Q-612,25/03/2020,316.00
16925690,R7N-113,17/08/2020,948.00
39544560,Y0K-784,19/05/2020,345.30
13628871,F3E-797,21/03/2020,365.81
48878256,W6Z-142,3/03/2020,158.00
30441350,M9Z-497,7/05/2020,382.36
54141214,J7Y-327,22/06/2020,158.00
35671623,V4E-749,8/08/2020,403.30
29989682,B1J-773,27/03/2020,462.66
32244565,J1E-736,21/11/2020,251.56
32090869,L4B-291,27/01/2020,488.22
19963454,X9O-440,19/10/2020,316.00
79766395,N6D-256,2/04/2020,1975.00
38862473,S6Y-726,29/03/2020,474.00
30441350,M9Z-497,16/04/2020,405.14
53853385,T9X-217,6/06/2020,384.43
90467829,H1R-953,11/10/2020,474.00
38862473,K3B-165,20/08/2020,474.00
12270502,O1C-880,27/12/2020,474.00
64532449,X3Z-285,20/02/2020,316.00
67185679,F1F-571,20/01/2020,158.00
32244565,M8W-853,14/07/2020,202.12
30046639,L8F-459,14/07/2020,533.49
60335381,E6T-667,15/05/2020,316.00
68310808,I3A-223,6/08/2020,740.63
73972114,J2M-606,26/01/2020,474.00
49428502,C0A-114,1/03/2020,420.60
54141214,Y9G-536,9/06/2020,207.90
25518120,U1X-768,25/12/2020,502.87
77367073,C2S-070,20/12/2020,316.00
60784914,C6Q-548,27/01/2020,158.00
12443643,R8H-409,30/10/2020,474.00
87495937,Z8C-558,18/10/2020,559.81
42956681,A6D-661,2/03/2020,474.00
88854166,L3N-150,19/06/2020,238.70
39544560,N4J-043,12/11/2020,549.50
87282766,S1D-093,9/01/2020,474.00
73972114,J2M-606,22/02/2020,488.22
77367073,C2S-070,18/07/2020,1975.00
79641328,B4R-105,8/02/2020,533.49
73357516,G0B-604,14/03/2020,316.00
80310768,N5J-515,19/03/2020,474.00
37080813,P7E-145,5/05/2020,347.60
69252518,P7I-760,30/08/2020,1975.00
88167677,Y4Y-028,6/02/2020,474.00
87282766,S1D-093,4/09/2020,316.00
48878256,W6Z-142,30/05/2020,474.00
73567806,Q9D-870,23/10/2020,158.00
81485316,J5T-691,4/11/2020,317.71
25518120,E1J-798,8/11/2020,316.00
88167677,B4C-100,3/02/2020,316.00
21621497,R5I-860,5/05/2020,316.00
13219606,N1O-921,6/04/2020,316.00
74325123,V9F-655,18/02/2020,138.05
35912665,O4X-500,11/06/2020,474.00
35912665,O2Z-308,31/12/2020,533.49
34976629,J8B-303,3/11/2020,474.00
16136330,E3U-231,13/06/2020,517.95
71578206,G7Z-721,2/11/2020,474.00
30441350,X0F-315,13/09/2020,158.00
85501710,N2C-590,9/10/2020,559.81
99950484,L8A-167,29/03/2020,474.00
90467829,H1R-953,23/06/2020,559.81
73567806,A7Y-833,13/03/2020,158.00
