48450395,Q5S-871,14/10/2020,133
35683701,D5W-953,16/01/2019,314
50201756,X8O-807,28/09/2019,106
77763722,W2L-827,9/12/2020,159
69494747,J8D-125,8/02/2019,117
64532449,X3Z-285,25/01/2019,108
42956681,E0L-862,2/07/2020,110
60784914,A8J-929,26/04/2020,124
66849703,B4N-777,18/05/2019,201
77763722,W2L-827,8/10/2019,129
49927087,X3E-271,6/10/2020,334
15559308,X6O-905,2/01/2019,335
73818744,U5N-536,12/11/2020,122
35671623,V4E-749,20/06/2020,127
19568447,D8R-235,18/11/2020,161
70414420,A7Y-514,18/10/2019,112
51929951,O8J-848,16/11/2019,149
48878256,Z4L-514,4/06/2020,163
71832810,W1C-444,2/09/2019,166
21621497,W5W-525,23/08/2020,136
42956681,L8Z-555,11/08/2020,144
34248357,U0T-459,7/10/2019,305
71578206,Y9F-491,23/12/2020,333
87282766,S1D-093,18/06/2020,111
29833157,I9F-484,22/05/2019,114
54447051,D5W-773,7/07/2020,126
96693273,C0G-556,8/09/2020,142
96693273,C0G-556,26/04/2019,148
39544560,N4J-043,9/03/2020,328
48878256,F2F-895,10/01/2020,134
24859596,A8P-118,17/03/2020,329
30441350,T7F-869,12/05/2020,152
82031355,H6X-124,5/04/2019,122
90467829,H1R-953,3/01/2020,148
53374153,V7L-069,3/12/2020,123
21621497,D6W-048,23/09/2020,101
32244565,J1E-736,7/05/2020,315
84186239,W9Y-717,18/01/2019,330
80457845,Z5G-762,5/05/2019,108
88854166,O0K-148,17/05/2020,125
26522329,U5W-825,22/11/2019,101
45043076,I1D-713,11/06/2020,325
37080813,O9W-355,6/05/2020,315
53853385,O5L-856,1/09/2019,170
73972114,J2M-606,1/02/2020,319
75348522,X0D-655,21/08/2020,336
99950484,Y9W-731,4/06/2020,144
99950484,L8A-167,26/11/2019,333
34248357,U0T-459,26/02/2019,104
71832810,Q3M-512,13/09/2019,124
35683701,D5W-953,20/05/2019,137
90467829,K4H-445,7/08/2020,146
86429854,M5U-987,22/02/2020,151
63291514,Z1A-459,18/04/2020,142
48878256,Z4L-514,18/10/2019,145
47528229,G8O-154,29/06/2019,207
88167677,O0C-616,1/11/2020,134
79641328,L0L-653,29/06/2019,156
12270502,Y5F-449,10/03/2019,135
52002275,C0S-417,16/09/2019,118
29989682,B1J-773,2/09/2020,153
35912665,D7L-648,16/02/2019,124
42956681,L8Z-555,8/08/2020,122
77763722,D1M-667,8/01/2019,115
63736112,T9A-930,17/10/2019,325
16925690,F3F-478,11/07/2019,330
15559308,T8F-368,19/02/2020,304
54141214,Y9G-536,18/07/2020,139
87282766,S1D-093,27/08/2020,114
29989682,W3T-571,29/01/2019,311
64532449,X3Z-285,13/03/2019,130
85501710,N2C-590,27/10/2019,112
99950484,Y9W-731,8/09/2020,119
15559308,W1S-239,6/02/2020,334
30046639,S3F-021,8/06/2019,116
50200823,H1E-399,13/10/2019,138
89314225,C3A-423,19/06/2019,318
68310808,K2N-341,11/12/2020,206
12270502,P7T-999,17/04/2020,130
38862473,I4B-541,26/09/2019,321
86429854,M5U-987,23/08/2020,147
30441350,T7F-869,26/08/2020,332
16925690,R7N-113,14/02/2020,143
60784914,C6G-842,3/02/2020,315
80310768,N5J-515,13/04/2019,323
50201756,X8O-807,8/01/2020,207
27268323,L6Z-161,22/01/2020,205
29989682,W3T-571,14/12/2020,121
74325123,B3H-006,13/02/2020,123
35671623,V4E-749,25/01/2020,338
87282766,S1D-093,28/06/2019,133
49927087,X3E-271,19/09/2020,205
35671623,K0T-350,6/12/2020,102
35683701,D5W-953,24/11/2020,313
35671623,V4E-749,19/04/2019,151
81485316,E1N-544,30/08/2019,147
47528229,I4H-529,27/03/2019,127
16925690,R7N-113,3/06/2019,144
35671623,V4E-749,10/02/2020,206
77367073,C2S-070,9/06/2020,102
77763722,D1M-667,22/11/2019,324
82031355,H6X-124,8/02/2019,133
88167677,Y4Y-028,7/03/2019,161
35912665,O4X-500,15/12/2019,155
13219606,T3B-722,30/09/2020,305
47528229,G8O-154,20/12/2019,302
53374153,G6I-762,1/10/2019,305
37080813,O9W-355,11/11/2020,151
45043076,I1D-713,13/06/2020,170
97849227,I0K-077,10/02/2019,101
77367073,W4W-684,4/06/2020,148
71578206,L4H-670,12/03/2020,317
31107104,E0I-722,6/01/2019,154
73567806,Q9D-870,18/03/2019,327
60784914,P4Y-758,7/05/2020,103
35683701,D5W-953,19/08/2020,130
34248357,U0T-459,12/07/2019,311
50200823,Q6C-943,4/08/2020,136
30441350,M9Z-497,26/01/2020,203
82870470,K0H-387,5/07/2020,138
88167677,B4C-100,5/09/2019,104
16925690,B4I-014,9/08/2019,161
15029228,J0Q-121,9/01/2019,304
63736112,K0D-676,21/10/2019,302
50201756,K5K-595,13/12/2020,132
47528229,I4H-529,12/07/2019,153
49927087,X3E-271,4/03/2020,124
80457845,M7F-612,5/02/2020,334
15029228,J0Q-121,22/12/2019,322
73567806,E2D-493,3/05/2019,301
35912665,O4X-500,7/12/2020,157
79672079,O3H-954,7/11/2020,120
54447051,G3Y-654,7/08/2020,333
49927087,M8Q-758,29/11/2019,137
89314225,C3A-423,30/12/2020,310
69252518,Y0Y-415,14/11/2019,142
81485316,F1O-596,3/05/2020,104
30046639,S3F-021,15/05/2020,144
34248357,S5E-231,11/02/2020,137
84186239,T6W-978,25/04/2020,152
48878256,F2F-895,18/01/2019,310
52002275,C0S-417,23/10/2019,154
51929951,O8J-848,2/02/2019,325
75348522,X0D-655,30/12/2020,309
38862473,K3B-165,21/02/2020,103
66849703,B4N-777,4/03/2020,207
16925690,R7N-113,7/09/2020,321
37080813,O9W-355,18/12/2020,110
49927087,X3E-271,12/03/2020,131
35912665,A6E-125,27/08/2020,337
69252518,Y0Y-415,28/09/2019,305
45043076,R1T-735,18/11/2020,312
12270502,P7T-999,24/07/2019,148
27864822,S3D-133,3/02/2019,140
26522329,U7R-252,13/04/2020,103
50201756,K5K-595,28/10/2020,161
75348522,P5B-640,26/05/2019,126
35912665,D7L-648,13/12/2020,162
64532449,J0V-437,27/07/2020,127
15559308,S3L-803,5/04/2019,312
90467829,X8U-894,11/09/2020,154
16477908,I0E-459,26/02/2020,315
25518120,F2C-703,25/09/2020,109
88167677,V7U-622,3/10/2019,160
12270502,P7T-999,19/04/2020,334
74325123,B3H-006,5/11/2020,202
69252518,P7I-760,12/03/2019,147
32244565,J1E-736,8/07/2020,164
47528229,G8O-154,7/06/2020,207
32244565,W9L-468,29/07/2019,136
49428502,T0V-569,16/10/2020,151
13219606,M2Q-712,4/07/2019,164
34248357,R7N-062,14/05/2019,304
38862473,S6Y-726,13/07/2019,328
68310808,K2N-341,5/01/2019,306
77763722,W2L-827,28/12/2020,205
15559308,T8F-368,17/07/2020,139
50201756,X8O-807,22/11/2020,119
15559308,S3L-803,20/09/2019,161
32244565,M8W-853,18/11/2019,335
80310768,N5J-515,9/09/2020,317
50200823,Q6C-943,3/09/2019,129
27185429,S9I-160,1/04/2020,129
50201756,K5K-595,29/07/2019,161
45043076,S7E-946,7/02/2020,317
79672079,Y3Q-331,30/05/2020,157
35671623,P2Q-870,26/12/2019,328
48450395,G1P-591,16/07/2019,132
36079131,I0W-872,22/04/2019,204
54665716,D2V-055,16/03/2020,112
47528229,U0N-343,17/08/2020,142
36079131,I0W-872,30/04/2019,137
53853385,O4X-603,22/12/2019,146
85501710,N2C-590,19/03/2020,137
34976629,I0Y-720,9/06/2020,143
75945248,K6X-977,5/05/2020,301
26522329,U7R-252,26/08/2020,102
68310808,X6M-077,25/06/2019,155
84186239,W9Y-717,12/11/2020,109
37080813,P7E-145,17/09/2019,203
67185679,S7F-983,27/08/2020,308
52002275,C0S-417,6/12/2020,101
80457845,M7F-612,2/07/2020,101
25518120,U1X-768,20/01/2019,103
77763722,W2L-827,2/05/2019,101
48878256,G2R-979,27/10/2019,118
54447051,G3Y-654,28/08/2020,152
34976629,I0Y-720,8/08/2019,117
77367073,H9A-097,23/12/2020,126
39244942,N5Y-450,27/07/2020,118
88167677,Y4Y-028,24/04/2020,132
79766395,N6D-256,20/08/2019,336
39244942,N5Y-450,17/09/2020,331
90467829,H1R-953,19/01/2020,132
69494747,J8D-125,29/08/2020,162
64532449,X3Z-285,31/10/2019,122
53374153,V7L-069,26/04/2020,315
21621497,Z7C-785,31/01/2019,163
35671623,V4E-749,23/09/2019,321
27185429,S9I-160,4/03/2020,325
89941095,P6N-119,31/08/2019,150
79766395,N6D-256,1/03/2019,313
79766395,H7P-047,8/04/2020,143
48450395,Q5S-871,6/02/2020,324
16925690,B4I-014,27/08/2019,144
67185679,I2P-193,1/01/2020,103
73972114,J2M-606,7/04/2020,113
67185679,F1F-571,9/02/2020,309
96693273,C0G-556,30/04/2019,170
80457845,M7F-612,3/04/2019,113
38862473,K3B-165,22/09/2020,118
30046639,L8F-459,17/10/2020,150
71578206,G7Z-721,4/11/2019,111
52003695,H8S-849,20/03/2019,118
29989682,W3T-571,30/07/2020,327
60784914,P4Y-758,26/06/2020,155
34976629,J8B-303,1/06/2020,130
47528229,G8O-154,16/11/2019,330
32244565,M8W-853,6/11/2019,123
34248357,H4R-733,25/08/2020,328
87495937,C5G-743,12/12/2020,333
48878256,G2R-979,17/03/2020,305
26522329,U7R-252,23/12/2019,122
58992942,Q6B-243,15/04/2020,205
85501710,Z4K-431,1/09/2020,121
24859596,A8P-118,29/08/2020,163
77367073,W4W-684,9/12/2020,113
43454884,G0F-080,1/02/2020,156
64532449,J0V-437,16/12/2019,149
70414420,U5T-348,12/07/2019,164
71578206,L4H-670,11/06/2020,133
87495937,L2H-207,3/05/2020,324
88167677,B4C-100,22/08/2020,330
30046639,S3F-021,6/09/2019,327
30441350,T7F-869,2/07/2020,309
71578206,L4H-670,10/10/2020,208
64178096,B7V-643,3/01/2020,110
13628871,F3E-797,31/08/2020,113
73357516,P1T-781,12/06/2020,122
25518120,F2C-703,6/04/2020,203
80457845,Z5G-762,1/07/2019,126
70414420,V9J-051,26/01/2019,336
35912665,O2Z-308,2/09/2020,154
64532449,V4I-691,5/06/2019,146
35912665,A6E-125,10/09/2019,301
73972114,D8H-157,10/06/2019,304
64532449,V4I-691,20/12/2020,165
64178096,B7V-643,22/02/2020,135
73357516,E6R-293,21/02/2019,152
28820944,H2K-127,2/11/2019,131
81799482,V7P-711,1/05/2019,161
48878256,F2F-895,9/10/2019,137
75945248,K6X-977,7/12/2019,307
43454884,G0F-080,5/07/2019,327
64532449,K8R-348,13/07/2020,120
73567806,Q9D-870,19/04/2019,106
13219606,T3B-722,25/01/2020,114
79766395,H7P-047,10/08/2019,163
35912665,O4X-500,26/09/2019,339
30441350,X0F-315,15/07/2019,134
26522329,W7R-114,22/07/2019,341
88167677,B4C-100,13/06/2020,114
75945248,K6X-977,24/12/2020,109
47844324,X7J-719,14/09/2019,101
45043076,R1T-735,11/04/2019,320
52002275,C0S-417,23/07/2019,333
79766395,T3R-184,2/02/2020,329
49428502,C0A-114,6/02/2019,152
35912665,O2Z-308,14/10/2019,156
68310808,X6M-077,14/06/2019,132
73818744,U5N-536,30/05/2020,332
32244565,K4F-319,3/08/2019,146
80457845,W0C-131,12/03/2020,141
42956681,L8Z-555,11/01/2020,143
24859596,B8B-326,16/03/2019,302
79672079,Y3Q-331,12/06/2019,306
73567806,W9Z-281,29/06/2019,311
16477908,I0E-459,28/03/2020,304
74325123,C2V-710,2/02/2020,162
27185429,U3F-754,25/01/2019,327
19963454,T9D-604,4/06/2020,337
35297848,O7D-970,8/04/2019,117
31107104,O3T-110,29/05/2020,104
13219606,N1O-921,30/06/2019,107
30441350,X0F-315,21/11/2020,128
89941095,P6T-244,25/09/2019,134
99950484,L8A-167,29/06/2020,147
35912665,O2Z-308,22/07/2019,156
34976629,J8B-303,27/03/2019,132
68303148,H1W-140,7/01/2020,202
48450395,H6H-085,24/06/2019,321
24859596,B8B-326,21/06/2019,306
35683701,D5W-953,30/01/2019,155
69252518,P7I-760,20/10/2020,321
82870470,K0H-387,23/06/2020,102
53853385,T9X-217,17/07/2020,304
27864822,S3D-133,3/05/2019,119
60335381,E6T-667,6/01/2019,337
88854166,H3E-885,21/02/2019,319
82031355,H6X-124,11/12/2020,155
81528434,B3U-020,11/03/2019,311
54141214,G2I-709,18/03/2019,152
44188994,M0X-657,30/11/2020,204
43454884,G0F-080,22/05/2020,329
34248357,H4R-733,6/02/2019,308
53853385,O4X-603,21/01/2019,323
16925690,B4I-014,17/11/2019,166
16136330,E3U-231,18/12/2019,118
73972114,A2F-518,24/10/2019,144
64178096,I0X-469,6/06/2020,142
29833157,I9F-484,20/04/2019,130
29833157,S2N-896,7/04/2019,146
67185679,I2P-193,10/08/2019,122
30441350,Q6Q-335,12/10/2019,339
54447051,G3Y-654,29/10/2019,105
88167677,V7U-622,2/06/2019,118
25518120,F2C-703,26/07/2020,136
73357516,E6R-293,7/04/2020,203
13628871,F3E-797,30/11/2020,304
53374153,R2T-476,24/09/2020,302
81485316,F1O-596,24/08/2020,327
32090869,L4B-291,21/03/2020,109
16477908,X9D-758,1/06/2019,132
87282766,S1D-093,8/04/2020,321
54447051,D5W-773,28/02/2019,312
63291514,Z1A-459,16/01/2020,107
96693273,A6K-820,6/02/2020,147
19568447,O7W-705,9/05/2019,102
82031355,H6X-124,22/04/2019,143
85501710,Z4K-431,23/02/2020,133
29989682,W3T-571,21/07/2019,206
85501710,Z4K-431,16/06/2020,207
25518120,U1X-768,8/03/2020,162
88854166,H3E-885,2/07/2019,121
25518120,F2C-703,21/10/2020,309
32244565,K4F-319,29/01/2019,153
86718074,L4O-783,23/02/2020,120
87495937,L2H-207,30/07/2020,308
54447051,U5L-205,3/08/2020,314
31107104,E0I-722,23/03/2020,113
26522329,W7R-114,23/12/2020,307
15559308,X6O-905,27/11/2019,164
36079131,V4S-057,15/09/2020,205
88854166,L3N-150,24/08/2019,319
69252518,Y0Y-415,27/02/2020,304
64178096,G3B-505,25/05/2020,114
87282766,S1D-093,17/06/2019,165
16925690,F3F-478,6/07/2019,117
63291514,L3W-411,9/08/2020,204
35671623,V4E-749,21/09/2020,332
68303148,H1W-140,4/02/2020,147
60784914,P4Y-758,7/09/2020,126
52002275,C0S-417,6/05/2019,321
89941095,P6N-119,17/05/2020,144
53374153,G6I-762,15/03/2019,156
73357516,J2K-636,9/08/2019,310
34976629,J8B-303,16/01/2019,334
30046639,S3F-021,17/11/2019,160
42956681,A6D-661,22/03/2019,320
89314225,C3A-423,27/11/2019,151
34248357,S5E-231,24/05/2019,128
71832810,T1K-210,14/07/2019,202
79766395,N6D-256,11/04/2020,127
96693273,B9X-420,28/05/2019,137
48878256,G2R-979,18/05/2019,106
73357516,J2K-636,3/09/2020,113
81799482,V7P-711,8/09/2020,135
49428502,C0A-114,23/06/2019,338
15029228,C0P-895,1/02/2020,320
77763722,A1Q-612,12/11/2019,337
71578206,Y9F-491,4/05/2019,127
12270502,Y5F-449,16/09/2019,316
85501710,Z4K-431,23/03/2019,333
47528229,I4H-529,28/11/2020,208
84186239,W9Y-717,9/05/2020,335
19963454,T9D-604,7/07/2020,148
88854166,H3E-885,18/10/2020,120
21621497,W5W-525,5/06/2019,146
85501710,N2C-590,29/10/2019,203
69252518,Y0Y-415,8/03/2019,325
53853385,T9X-217,22/04/2019,302
81799482,E3U-768,8/04/2020,315
39544560,N4J-043,27/10/2019,127
50201756,X8O-807,16/10/2020,140
63736112,T9A-930,18/03/2019,135
96693273,C0G-556,3/09/2019,110
49927087,M8Q-758,18/02/2019,328
15115705,N9Q-814,7/04/2019,157
87495937,Z8C-558,6/05/2020,108
26522329,U5W-825,7/02/2020,120
50201756,K5K-595,31/05/2019,204
85501710,Z4K-431,19/06/2019,113
13219606,N1O-921,21/03/2019,150
44188994,M0X-657,29/05/2020,338
96693273,F3R-138,23/09/2019,311
36079131,I0W-872,25/01/2019,308
42956681,L8Z-555,10/08/2019,308
88167677,O0C-616,31/05/2019,154
87282766,S1D-093,3/10/2019,306
84186239,T6W-978,25/10/2019,158
67185679,I2P-193,23/10/2019,135
34976629,I0Y-720,22/08/2020,133
66849703,J2F-853,19/05/2019,118
19963454,D9A-711,21/11/2019,111
87495937,M5G-669,4/12/2019,324
30441350,Q6Q-335,3/07/2020,108
82031355,H6X-124,29/11/2019,165
37080813,O9W-355,25/03/2020,311
64178096,I0X-469,18/03/2019,336
35683701,D5W-953,11/03/2020,313
47844324,X7J-719,13/12/2020,104
19963454,H8A-390,12/01/2019,111
60784914,A8J-929,13/03/2019,208
67185679,I2P-193,19/04/2020,126
88167677,B4C-100,13/06/2019,315
87495937,L2H-207,9/08/2019,119
89314225,C3A-423,19/09/2019,149
86718074,L4O-783,25/12/2019,151
53374153,V7L-069,3/09/2019,142
15029228,J0Q-121,12/10/2020,207
48450395,Q5S-871,4/11/2019,147
34248357,U0T-459,21/06/2019,161
47844324,F1H-328,29/01/2019,335
81799482,V7P-711,20/10/2020,152
51395324,M4Z-108,3/05/2019,121
50200823,R0P-255,9/01/2020,208
73567806,A7Y-833,20/01/2019,306
54447051,U5L-205,5/08/2019,331
88854166,L3N-150,16/10/2020,204
81528434,D6F-465,16/02/2020,158
81485316,J5T-691,12/01/2019,320
70414420,U5T-348,17/03/2020,113
48878256,Z4L-514,25/03/2019,318
35671623,K0T-350,3/08/2020,105
89941095,R8O-904,11/02/2020,154
30441350,Q6Q-335,20/05/2020,306
27864822,T9U-338,25/12/2019,134
90467829,C9H-661,10/07/2020,148
16925690,B4I-014,6/03/2020,103
88854166,H3E-885,11/10/2019,164
86718074,L4O-783,20/04/2020,334
27185429,S9I-160,19/11/2019,151
31107104,E0I-722,8/03/2019,138
15115705,N9Q-814,15/01/2020,123
34248357,H4R-733,3/11/2020,322
53374153,V7L-069,21/08/2019,134
31205866,U6A-456,28/10/2019,129
48878256,G2R-979,24/02/2020,328
63736112,K0D-676,16/04/2019,160
77763722,A1Q-612,8/08/2019,341
32244565,W9L-468,25/08/2020,337
70414420,U5T-348,2/10/2019,144
77367073,H9A-097,16/12/2019,134
21621497,R5I-860,17/01/2020,127
81799482,E3U-768,9/03/2019,104
87495937,C5G-743,6/03/2019,141
81528434,D6F-465,8/11/2019,133
71832810,Q3M-512,22/06/2020,315
27185429,S9I-160,23/11/2019,332
54141214,G2I-709,28/02/2020,335
36079131,I0W-872,18/08/2019,330
30441350,Q6Q-335,1/09/2019,129
73972114,J2M-606,13/12/2020,142
38862473,K3B-165,14/03/2019,318
86718074,Q6I-941,21/11/2020,304
21621497,D6W-048,16/12/2020,160
64178096,B7V-643,29/08/2020,138
15115705,N9Q-814,4/11/2019,163
26522329,W7R-114,12/06/2019,332
27864822,T9U-338,7/10/2020,302
90467829,K4H-445,30/08/2020,305
24859596,L6D-758,8/06/2019,328
88167677,Y4Y-028,26/07/2020,208
32244565,M8W-853,8/02/2020,137
31205866,U6A-456,1/09/2020,320
50200823,H1E-399,1/11/2019,114
99950484,L8A-167,6/08/2019,141
79766395,N6D-256,26/06/2019,159
67185679,F1F-571,18/04/2019,134
71578206,Y9F-491,7/09/2020,143
80457845,M7F-612,3/06/2019,137
75945248,K6X-977,2/05/2019,331
71832810,T1K-210,12/04/2020,146
87495937,Z8C-558,16/09/2019,304
68303148,H1W-140,13/11/2019,160
96693273,F3R-138,12/11/2019,142
73818744,U5N-536,28/11/2020,316
35671623,V4E-749,27/11/2019,315
21621497,R5I-860,10/02/2020,119
30046639,L8F-459,1/11/2020,131
24859596,A8P-118,30/05/2020,125
43454884,G0F-080,25/02/2019,203
69252518,P7I-760,24/07/2019,148
86429854,M5U-987,26/02/2020,153
73567806,E2D-493,20/03/2020,161
34248357,H4R-733,14/08/2020,332
85501710,Z4K-431,21/11/2020,311
63736112,T9A-930,2/11/2019,147
86718074,Q6I-941,16/07/2020,126
38862473,I4B-541,15/09/2019,339
79672079,Y3Q-331,1/03/2020,205
90467829,X8U-894,24/08/2020,126
90467829,H1R-953,13/05/2019,308
27268323,L6Z-161,25/06/2019,106
77367073,N7K-403,5/12/2019,127
29833157,I9F-484,25/06/2020,165
74325123,C2V-710,2/11/2019,306
52002275,C0S-417,22/01/2019,117
34976629,J8B-303,28/08/2020,134
32244565,M8W-853,9/12/2020,207
67185679,F1F-571,2/01/2020,112
60784914,C6Q-548,18/08/2020,307
87495937,M5G-669,15/02/2019,304
80310768,M1E-751,15/05/2019,208
49927087,X3E-271,1/06/2019,145
88167677,V7U-622,10/04/2020,316
89941095,P6N-119,10/09/2020,341
86718074,Q6I-941,17/06/2019,203
50200823,Q6C-943,15/02/2019,165
81485316,F1O-596,15/01/2020,121
96693273,C0G-556,13/11/2020,306
81485316,F1O-596,6/02/2020,301
50201756,X8O-807,7/08/2020,315
50200823,R0P-255,28/09/2019,111
16477908,W7C-957,30/12/2019,146
30046639,P6I-223,19/12/2020,108
47528229,U0N-343,24/05/2020,317
60784914,C6Q-548,25/11/2019,116
26522329,U7R-252,15/06/2019,164
74325123,H0E-855,12/09/2019,143
71832810,Q3M-512,14/01/2020,109
35912665,O2Z-308,23/03/2019,126
99950484,Y9W-731,30/09/2019,329
73972114,J2M-606,17/03/2019,320
54447051,G3Y-654,30/01/2019,304
84186239,T6W-978,6/04/2020,208
66849703,B4N-777,6/07/2020,307
13219606,N1O-921,10/09/2020,328
25518120,E1J-798,1/04/2019,122
26522329,W7R-114,10/01/2019,323
84186239,W9Y-717,6/04/2019,153
87495937,M5G-669,11/07/2020,205
54665716,D2V-055,2/06/2020,204
30046639,S3F-021,20/04/2020,155
96693273,F3R-138,18/11/2020,324
21621497,Z7C-785,26/02/2019,205
31107104,E0I-722,31/12/2019,154
44188994,M0X-657,13/08/2020,126
82031355,H6X-124,9/08/2020,311
47528229,U0N-343,21/10/2019,158
63736112,K0D-676,26/01/2020,107
60784914,P4Y-758,31/10/2019,165
53853385,R6P-267,23/05/2019,104
38862473,K3B-165,15/05/2019,328
84186239,W9Y-717,12/08/2019,322
60784914,P4Y-758,14/08/2019,139
38862473,I4B-541,26/08/2019,309
67185679,I2P-193,24/03/2020,115
60335381,E6T-667,25/09/2020,341
77763722,D1M-667,19/03/2019,304
89941095,R8O-904,4/04/2019,147
44188994,M0X-657,6/10/2019,126
42956681,L8Z-555,1/08/2019,122
64178096,B7V-643,29/09/2019,322
80457845,M7F-612,12/11/2019,323
50200823,R0P-255,31/10/2019,139
13219606,N1O-921,3/01/2020,115
73567806,Q9D-870,23/01/2020,334
52002275,C0S-417,31/12/2020,202
99950484,Y6I-680,28/05/2019,166
82870470,K0H-387,6/03/2020,112
50200823,R0P-255,9/02/2020,108
67185679,I2P-193,11/07/2020,332
27864822,R5C-239,10/06/2019,137
68310808,K2N-341,7/09/2020,133
53374153,V7L-069,12/01/2020,325
29989682,B1J-773,28/02/2019,115
12858682,T5L-371,25/07/2020,153
63291514,Z1A-459,29/12/2020,122
54447051,G3Y-654,16/08/2020,163
48878256,W6Z-142,6/08/2019,305
52003695,H8S-849,24/11/2020,130
31107104,O3T-110,29/06/2020,145
34976629,I0Y-720,28/11/2020,311
27864822,T9U-338,18/03/2019,208
48528209,T9L-709,4/04/2020,304
68310808,K2N-341,14/07/2020,139
30441350,X0F-315,21/05/2020,154
63291514,Z1A-459,27/09/2019,124
70414420,V9J-051,9/01/2020,138
36079131,I0W-872,25/06/2019,301
81799482,V7P-711,7/10/2019,309
79672079,O3H-954,30/03/2019,334
15559308,W1S-239,7/02/2020,145
30046639,P6I-223,12/08/2020,130
68310808,X6M-077,7/03/2019,164
67185679,I2P-193,28/06/2020,152
12270502,Y5F-449,1/01/2020,331
96693273,B9X-420,30/05/2019,322
67185679,I2P-193,16/07/2020,141
74325123,C2V-710,16/08/2019,305
15559308,T8F-368,27/09/2019,140
32090869,L4B-291,18/10/2019,145
29989682,W3T-571,3/12/2019,302
58992942,Q6B-243,5/05/2020,323
85501710,N2C-590,21/01/2019,206
54447051,D5W-773,16/06/2019,130
87495937,M5G-669,16/05/2019,109
69252518,Y0Y-415,9/07/2019,115
38862473,S6Y-726,24/08/2019,324
79641328,B4R-105,20/03/2019,301
71832810,T1K-210,28/06/2019,128
87495937,M5G-669,15/02/2020,326
48450395,H6H-085,5/11/2019,325
